PSNR,SSIM,MSE,RMSE,UQI,FSIM,GMSD,VIF,BRISQUE,NIQE,PIQE,LPIPS,Entropy_Before,Entropy_After,Contrast_Before,Contrast_After,Sharpness_Before,Sharpness_After,EdgeStrength_Before,EdgeStrength_After,NoiseLevel_Before,NoiseLevel_After,Model,Filename
21.983609616416302,0.34638460625332596,0.006333430763334036,0.07958285470711664,0.9511955380439758,0.9496196508407593,7.074095628922805e-05,0.8515569567680359,2.0309853553771973,2.918917655944824,49.275177001953125,0.059016406536102295,3.2531220580199705,3.560778214514442,0.16070111095905304,0.2986138164997101,0.11052757501602173,0.13255387544631958,0.11970002204179764,0.14258500933647156,0.31373727321624756,8.674486161908135e-05,DnCNN,Brain_BraTS20_Training_004_T1_preprocessed.npz
21.511738484130866,0.7620862200568914,0.007060348987579346,0.08402588284320103,0.9552533030509949,0.9519003033638,0.0001484692475060001,0.7244468331336975,4.116255760192871,4.923609733581543,21.75242042541504,0.09633497893810272,7.085586586231408,7.143439290137413,0.2282993346452713,0.2328367680311203,0.3066219091415405,0.3730950355529785,0.3218535780906677,0.3759414255619049,0.0,0.0009025420295074582,DnCNN,Spine_SP3_S82021_eT2W_TSE_DRIVE_HR_20260303142846_602_i00034_preprocessed.npz
23.570750563666248,0.37732211796587706,0.004394656978547573,0.06629220903354763,0.9055807590484619,0.9173029065132141,0.00011932408233406022,0.8609238266944885,2.136183500289917,2.487361192703247,47.670074462890625,0.05300901085138321,3.007062634724568,3.4309526055861594,0.1431722491979599,0.2032538652420044,0.08817878365516663,0.12590111792087555,0.11031105369329453,0.1471095085144043,0.17372633516788483,6.331336771836504e-05,DnCNN,Brain_BraTS20_Training_030_T2_preprocessed.npz
26.762933888039466,0.41521579115897417,0.002107204170897603,0.0459042935998105,0.9718557000160217,0.9420052766799927,0.00010276898683514446,0.9115197062492371,2.2190680503845215,2.8691368103027344,47.87574005126953,0.04538148269057274,3.316192694955305,3.7034730130727462,0.19904109835624695,0.2259616255760193,0.12871450185775757,0.16848820447921753,0.139617919921875,0.17393328249454498,0.22747275233268738,6.795272201998159e-05,DnCNN,Brain_BraTS20_Training_028_T2_preprocessed.npz
25.018037841417367,0.4021093291462064,0.003149170894175768,0.056117474053771946,0.9257829189300537,0.927573561668396,0.00010728390043368563,0.9098502397537231,2.3322629928588867,2.609058141708374,46.987342834472656,0.048780471086502075,3.1409713466063653,4.114444578881057,0.14638733863830566,0.19439437985420227,0.12203960120677948,0.15933777391910553,0.1274123340845108,0.16370895504951477,0.1710108369588852,6.871213554404676e-05,DnCNN,Brain_BraTS20_Training_012_T2_preprocessed.npz
23.627162429237657,0.3854666913511753,0.004337942227721214,0.06586305662297502,0.9070925712585449,0.8828105330467224,0.0001256294926861301,0.9117504358291626,1.6339935064315796,2.2035086154937744,55.91166305541992,0.05114012211561203,3.064384296251468,3.448841919004472,0.15331023931503296,0.1990814059972763,0.05337722599506378,0.08422082662582397,0.0840252935886383,0.12081050872802734,0.1733524203300476,6.617982580792159e-05,DnCNN,Brain_BraTS20_Training_004_T2_preprocessed.npz
23.49201608901541,0.41292468667769433,0.0044750552624464035,0.0668958538509406,0.8795590996742249,0.9207814335823059,0.00013250918709672987,0.8386781215667725,2.1701290607452393,2.3360471725463867,46.670387268066406,0.05195934697985649,2.8406703809664307,3.1915533299906116,0.09330623596906662,0.18768544495105743,0.07177440822124481,0.1126316487789154,0.10275095701217651,0.13976232707500458,0.14466150104999542,4.875325248576701e-05,DnCNN,Brain_BraTS20_Training_005_FLAIR_preprocessed.npz
21.20754643717408,0.7338163088225126,0.007572606205940247,0.08702072285346892,0.9214317202568054,0.909726619720459,0.00018330298189539462,0.7402612566947937,3.108250856399536,3.774831771850586,27.225379943847656,0.09521622955799103,6.197891839594674,6.647784139518312,0.18002121150493622,0.20095372200012207,0.11775156855583191,0.1892080307006836,0.20513033866882324,0.27700570225715637,0.19149509072303772,0.00026145519223064184,DnCNN,Spine_SP2_S82020_eeSTIR_TSE_COR_20260303133117_302_preprocessed.npz
22.87448890521318,0.408819077827394,0.005158828571438789,0.07182498570441062,0.863440752029419,0.911054253578186,0.00012650761345867068,0.8357830047607422,2.102480173110962,2.2606608867645264,47.167396545410156,0.0548122301697731,3.016314266281357,3.6014785383204098,0.10124050825834274,0.18281863629817963,0.06226109713315964,0.09934093058109283,0.0978933647274971,0.13465705513954163,0.14116433262825012,4.880157939624041e-05,DnCNN,Brain_BraTS20_Training_012_FLAIR_preprocessed.npz
21.971128087057995,0.5372125627758503,0.006351660005748272,0.0796973023743481,0.8364629149436951,0.9019936919212341,0.00026925906422547996,0.7778376340866089,3.445876121520996,3.3573570251464844,30.854602813720703,0.07321474701166153,3.955828020061194,4.294174404376255,0.17874962091445923,0.1914939135313034,0.17412838339805603,0.26169854402542114,0.17569471895694733,0.23998913168907166,0.1501690149307251,6.510144885396585e-05,DnCNN,Spine_SP7_S82030_eT2W_TSE_20260305081552_303_preprocessed.npz
